ticker,status,bars
FTHF,empty,0,2026-02-14T08:15:19.444417
FTHI,empty,0,2026-02-14T08:16:31.460478
FTIF,empty,0,2026-02-14T08:17:43.471101
FTKI,empty,0,2026-02-14T08:18:55.484274
FTMA,empty,0,2026-02-14T08:20:07.511515
FTMH,empty,0,2026-02-14T08:21:19.542948
FTMN,empty,0,2026-02-14T08:22:31.562753
FTMS,empty,0,2026-02-14T08:23:43.594588
FTMU,empty,0,2026-02-14T08:24:55.625002
FTNJ,empty,0,2026-02-14T08:26:07.636457
FTNY,empty,0,2026-02-14T08:27:19.656477
FTOH,empty,0,2026-02-14T08:28:31.669572
FTPA,empty,0,2026-02-14T08:29:43.685459
FTQI,empty,0,2026-02-14T08:30:55.704682
FTRB,empty,0,2026-02-14T08:32:07.717845
FTRI,empty,0,2026-02-14T08:33:19.739790
FTSD,empty,0,2026-02-14T08:34:31.758859
FTSL,empty,0,2026-02-14T08:35:43.775911
FTSM,empty,0,2026-02-14T08:36:55.790905
FTWO,empty,0,2026-02-14T08:38:07.806592
FTXG,empty,0,2026-02-14T08:39:19.818443
FTXH,empty,0,2026-02-14T08:40:31.838353
FTXN,empty,0,2026-02-14T08:41:43.852125
FTXO,empty,0,2026-02-14T08:42:55.865808
FTXR,empty,0,2026-02-14T08:44:07.878184
FUMB,empty,0,2026-02-14T08:45:19.883660
FUNL,empty,0,2026-02-14T08:46:31.898010
FUSI,empty,0,2026-02-14T08:47:43.918597
FUTG,empty,0,2026-02-14T08:48:55.943223
FV,empty,0,2026-02-14T08:50:07.959712
FVC,empty,0,2026-02-14T08:52:19.983457
FWD,empty,0,2026-02-14T08:53:32.010762
FXED,empty,0,2026-02-14T08:54:44.034220
FXH,empty,0,2026-02-14T08:55:56.063160
FXL,empty,0,2026-02-14T08:57:08.069579
FXN,empty,0,2026-02-14T08:58:20.087627
FXP,empty,0,2026-02-14T08:59:32.095677
FXU,empty,0,2026-02-14T09:00:44.140424
FXZ,empty,0,2026-02-14T09:01:56.171819
FYC,empty,0,2026-02-14T09:03:08.201449
AAA,empty,0,2026-02-14T11:05:45.267449
FTBD,ok,766,2026-02-14T11:06:00.278652
FTBI,ok,180,2026-02-14T11:06:13.026347
FTC,ok,1256,2026-02-14T11:06:26.079616
FTCA,ok,76,2026-02-14T11:06:40.790719
FTCB,ok,568,2026-02-14T11:06:55.525825
FTCE,ok,342,2026-02-14T11:07:08.289743
FTCS,ok,1256,2026-02-14T11:07:21.417901
FTDS,ok,1255,2026-02-14T11:07:34.695321
FTGC,ok,1256,2026-02-14T11:07:47.662445
FTGS,ok,828,2026-02-14T11:08:00.445546
FTHF,ok,574,2026-02-14T11:08:15.187329
FTHI,ok,1256,2026-02-14T11:08:28.255221
FTIF,ok,734,2026-02-14T11:08:43.009479
FTKI,ok,243,2026-02-14T11:08:55.744602
FTMA,ok,66,2026-02-14T11:09:10.412150
FTMH,ok,76,2026-02-14T11:09:23.258726
FTMN,ok,66,2026-02-14T11:09:37.798925
FTMS,ok,76,2026-02-14T11:09:52.447646
FTMU,ok,76,2026-02-14T11:10:07.049501
FTNJ,ok,66,2026-02-14T11:10:19.884601
FTNY,ok,76,2026-02-14T11:10:34.560329
FTOH,ok,66,2026-02-14T11:10:49.228013
FTPA,ok,66,2026-02-14T11:11:03.885602
FTQI,ok,1256,2026-02-14T11:11:17.265082
FTRB,ok,530,2026-02-14T11:11:31.967767
FTRI,ok,1256,2026-02-14T11:11:44.823813
FTSD,ok,1256,2026-02-14T11:11:57.845472
FTSL,ok,1256,2026-02-14T11:12:10.923905
FTSM,ok,1256,2026-02-14T11:12:24.010990
FTWO,ok,616,2026-02-14T11:12:36.972305
FTXG,ok,1256,2026-02-14T11:12:49.791514
FTXH,ok,1256,2026-02-14T11:13:02.605593
FTXN,ok,1256,2026-02-14T11:13:15.606232
FTXO,ok,1256,2026-02-14T11:13:28.578090
FTXR,ok,1256,2026-02-14T11:13:41.578634
FUMB,ok,1256,2026-02-14T11:13:54.860015
FUNL,ok,1256,2026-02-14T11:14:10.305237
FUSI,ok,732,2026-02-14T11:14:23.082423
FUTG,ok,85,2026-02-14T11:14:37.641784
FV,ok,1256,2026-02-14T11:14:50.649522
FVC,ok,1256,2026-02-14T11:15:03.488040
FWD,ok,728,2026-02-14T11:15:18.293478
FXED,ok,1255,2026-02-14T11:15:32.093498
FXH,ok,1256,2026-02-14T11:15:45.263279
FXL,ok,1256,2026-02-14T11:17:00.391044
FXN,ok,1256,2026-02-14T11:17:13.394161
FXP,ok,1256,2026-02-14T11:17:26.685855
FXU,ok,1256,2026-02-14T11:17:39.711560
FXZ,ok,1256,2026-02-14T11:17:52.726896
FYC,ok,1256,2026-02-14T11:18:05.688697
FYEE,ok,463,2026-02-14T11:18:18.474881
FYLD,ok,1256,2026-02-14T11:18:31.399716
FYT,ok,1256,2026-02-14T11:18:44.450068
FYX,ok,1256,2026-02-14T11:18:57.437948
GAA,ok,1256,2026-02-14T11:19:10.282844
GABF,ok,945,2026-02-14T11:19:23.084311
GAEM,ok,378,2026-02-14T11:19:37.714222
GAID,ok,37,2026-02-14T11:19:52.319661
GAL,ok,1256,2026-02-14T11:20:05.227286
GAPR,ok,706,2026-02-14T11:20:19.892923
GARA,ok,37,2026-02-14T11:20:34.606628
GARP,ok,1256,2026-02-14T11:20:47.795888
GARY,ok,37,2026-02-14T11:21:02.334660
GAUD,ok,37,2026-02-14T11:21:16.915414
GAUG,ok,624,2026-02-14T11:21:31.573937
GBF,ok,1256,2026-02-14T11:21:44.828839
GBHI,ok,61,2026-02-14T11:21:59.384490
GBIL,ok,1256,2026-02-14T11:22:12.415465
GBLD,ok,1210,2026-02-14T11:22:25.247911
GBND,ok,161,2026-02-14T11:22:39.841511
GBUG,ok,248,2026-02-14T11:22:52.582319
GBXA,ok,280,2026-02-14T11:23:07.180897
GBXC,ok,241,2026-02-14T11:23:21.776577
GCAD,ok,781,2026-02-14T11:23:36.656622
GCAL,ok,391,2026-02-14T11:23:51.290999
GCOR,ok,1256,2026-02-14T11:24:04.264266
GCOW,ok,1256,2026-02-14T11:24:17.272514
GDE,ok,982,2026-02-14T11:24:30.098776
GDEC,ok,541,2026-02-14T11:24:44.737784
GDFN,ok,98,2026-02-14T11:24:57.474237
GDIV,ok,936,2026-02-14T11:25:12.389763
GDLC,ok,1256,2026-02-14T11:25:25.583032
GDMA,ok,1256,2026-02-14T11:25:38.777647
GDMN,ok,1044,2026-02-14T11:25:51.566061
GDOC,ok,1068,2026-02-14T11:26:04.357316
GDOG,ok,56,2026-02-14T11:26:17.087168
GDT,ok,17,2026-02-14T11:26:29.872699
GDXD,ok,1256,2026-02-14T11:26:43.478797
GDXU,ok,1256,2026-02-14T11:26:56.622518
GDXW,ok,73,2026-02-14T11:28:09.366042
GDXY,ok,435,2026-02-14T11:28:22.129861
GEMD,ok,1001,2026-02-14T11:28:37.056321
GEME,ok,267,2026-02-14T11:28:49.812891
GEMG,ok,69,2026-02-14T11:29:04.337274
GEND,ok,274,2026-02-14T11:29:18.938692
GENM,ok,434,2026-02-14T11:29:33.588045
GENT,ok,434,2026-02-14T11:29:48.221999
GENW,ok,274,2026-02-14T11:30:02.815749
GEOA,ok,154,2026-02-14T11:30:17.402609
GEVG,ok,41,2026-02-14T11:30:30.133914
GEVX,ok,151,2026-02-14T11:30:42.905277
GEW,ok,98,2026-02-14T11:30:57.462288
GFEB,ok,749,2026-02-14T11:31:10.205982
GFGF,ok,1043,2026-02-14T11:31:22.969566
GFLW,ok,299,2026-02-14T11:31:37.552796
GGLL,ok,863,2026-02-14T11:31:50.354235
GGLS,ok,863,2026-02-14T11:32:03.135847
GGM,ok,599,2026-02-14T11:32:17.802723
GGME,ok,1256,2026-02-14T11:32:31.021605
GGOV,ok,161,2026-02-14T11:32:43.766730
GGRW,ok,1256,2026-02-14T11:32:56.585035
GGTL,ok,1031,2026-02-14T11:33:09.546341
GGUS,ok,553,2026-02-14T11:33:24.251213
GHTA,ok,1064,2026-02-14T11:33:37.030427
GHYB,ok,1256,2026-02-14T11:33:50.076756
GHYG,ok,1256,2026-02-14T11:34:03.192162
GIAX,ok,388,2026-02-14T11:34:15.980554
GIGB,ok,1256,2026-02-14T11:34:28.977953
GIGL,ok,161,2026-02-14T11:34:43.593529
GII,ok,1256,2026-02-14T11:34:56.568519
GIND,ok,218,2026-02-14T11:35:09.304047
GINN,ok,1256,2026-02-14T11:35:22.223423
GINX,ok,492,2026-02-14T11:35:36.822055
GJAN,ok,769,2026-02-14T11:35:49.583875
GJUL,ok,644,2026-02-14T11:36:02.350176
GJUN,ok,667,2026-02-14T11:36:15.100778
GK,ok,1160,2026-02-14T11:36:27.920752
GKAT,ok,120,2026-02-14T11:36:40.710660
GLBL,ok,353,2026-02-14T11:36:55.308738
GLCR,ok,223,2026-02-14T11:37:09.876489
GLDB,ok,77,2026-02-14T11:37:22.602351
GLDI,ok,1256,2026-02-14T11:37:36.026784
GLDW,ok,73,2026-02-14T11:37:48.756784
GLDY,ok,219,2026-02-14T11:38:01.512486
GLGG,ok,122,2026-02-14T11:39:14.230980
GLIN,ok,1256,2026-02-14T11:39:27.193906
GLIX,ok,91,2026-02-14T11:39:41.755442
GLL,ok,1256,2026-02-14T11:39:55.135683
GLNK,ok,937,2026-02-14T11:40:08.123471
GLOF,ok,1255,2026-02-14T11:40:21.326618
GLOW,ok,414,2026-02-14T11:40:34.066753
GLRY,ok,1256,2026-02-14T11:40:46.907392
GLTR,ok,1256,2026-02-14T11:40:59.828881
GLXU,ok,131,2026-02-14T11:41:12.608125
GMAR,ok,730,2026-02-14T11:41:25.374040
GMAY,ok,686,2026-02-14T11:41:40.036228
GMEU,ok,204,2026-02-14T11:41:52.777248
GMEY,ok,110,2026-02-14T11:42:05.546778
GMMA,ok,354,2026-02-14T11:42:18.286459
GMMF,ok,258,2026-02-14T11:42:31.019148
GMNY,ok,391,2026-02-14T11:42:45.670505
GMOC,ok,75,2026-02-14T11:43:00.224226
GMOD,ok,85,2026-02-14T11:43:14.763078
GMOI,ok,324,2026-02-14T11:43:27.618829
GMOM,ok,1256,2026-02-14T11:43:40.504520
GMOV,ok,324,2026-02-14T11:43:53.231776
GMUB,ok,390,2026-02-14T11:44:07.870636
GMUN,ok,737,2026-02-14T11:44:22.609896
GNMA,ok,1256,2026-02-14T11:44:35.727624
GNOV,ok,560,2026-02-14T11:44:50.407845
GNR,ok,1256,2026-02-14T11:45:03.377128
GOAU,ok,1256,2026-02-14T11:45:16.328714
GOCT,ok,580,2026-02-14T11:45:30.996520
GOEX,ok,1256,2026-02-14T11:45:43.952194
GOLS,ok,30,2026-02-14T11:45:58.529147
GOLY,ok,1192,2026-02-14T11:46:13.786892
GOOP,ok,573,2026-02-14T11:46:26.923594
GOOW,ok,142,2026-02-14T11:46:39.661274
GOOX,ok,525,2026-02-14T11:46:52.414094
GOOY,ok,640,2026-02-14T11:47:05.279870
GOP,ok,757,2026-02-14T11:47:18.599559
GOU,ok,51,2026-02-14T11:47:31.332050
GOVI,ok,1256,2026-02-14T11:47:44.735063
GOVZ,ok,1256,2026-02-14T11:47:57.686260
GPIQ,ok,577,2026-02-14T11:48:10.494626
GPIX,ok,577,2026-02-14T11:48:23.260219
GPRF,ok,386,2026-02-14T11:48:36.017321
GPT,ok,353,2026-02-14T11:48:48.926370
GPTY,ok,267,2026-02-14T11:49:01.740499
GPZ,ok,175,2026-02-14T11:50:16.303191
GQGU,ok,150,2026-02-14T11:50:30.902407
GQI,ok,544,2026-02-14T11:50:43.680043
GQQQ,ok,344,2026-02-14T11:50:56.427314
GQRE,ok,1256,2026-02-14T11:51:09.434789
GRAG,ok,44,2026-02-14T11:51:23.975635
GRIN,ok,161,2026-02-14T11:51:36.713669
GRNB,ok,1256,2026-02-14T11:51:49.750774
GRNI,ok,60,2026-02-14T11:52:04.291529
GRNJ,ok,60,2026-02-14T11:52:17.029326
GRNY,ok,317,2026-02-14T11:52:29.791605
GROZ,ok,298,2026-02-14T11:52:44.390464
GRPM,ok,1256,2026-02-14T11:52:57.730481
GRPZ,ok,473,2026-02-14T11:53:10.500236
GRW,ok,446,2026-02-14T11:53:23.650744
GSC,ok,592,2026-02-14T11:53:38.336724
GSEE,ok,1256,2026-02-14T11:53:51.146252
GSEP,ok,605,2026-02-14T11:54:03.896259
GSEU,ok,1256,2026-02-14T11:54:16.755573
GSEW,ok,1256,2026-02-14T11:54:29.694349
GSGO,ok,61,2026-02-14T11:54:44.276260
GSIB,ok,542,2026-02-14T11:54:57.012988
GSID,ok,1256,2026-02-14T11:55:09.824836
GSIE,ok,1256,2026-02-14T11:55:22.839431
GSIG,ok,1256,2026-02-14T11:55:35.794973
GSJY,ok,1256,2026-02-14T11:55:48.552798
GSKH,ok,277,2026-02-14T11:56:03.371409
GSLC,ok,1256,2026-02-14T11:56:16.375686
GSOL,ok,703,2026-02-14T11:56:29.314595
GSPY,ok,1256,2026-02-14T11:56:42.132786
GSSC,ok,1256,2026-02-14T11:56:55.329050
GSST,ok,1256,2026-02-14T11:57:08.308717
GSUS,ok,1256,2026-02-14T11:57:21.282465
GSWO,ok,982,2026-02-14T11:57:36.259716
GSX,ok,105,2026-02-14T11:57:48.974853
GTEK,ok,1108,2026-02-14T11:58:01.776069
GTO,ok,1256,2026-02-14T11:58:14.889327
GTOC,ok,143,2026-02-14T11:58:29.447246
GTOP,ok,47,2026-02-14T11:58:42.178981
GTOS,ok,797,2026-02-14T11:58:55.500871
GTPE,ok,78,2026-02-14T11:59:10.045693
GTR,ok,1093,2026-02-14T11:59:22.821030
GUMI,ok,390,2026-02-14T11:59:37.477749
GUNR,ok,1256,2026-02-14T11:59:50.478074
GURU,ok,1256,2026-02-14T12:00:03.327572
GUSA,ok,964,2026-02-14T12:01:16.090787
GUSE,ok,61,2026-02-14T12:01:28.901003
GUSH,ok,1256,2026-02-14T12:01:41.875390
GVAL,ok,1256,2026-02-14T12:01:54.792498
GVI,ok,1256,2026-02-14T12:02:08.087226
GVIP,ok,1256,2026-02-14T12:02:21.037513
GVLE,ok,61,2026-02-14T12:02:35.582837
GVLU,ok,925,2026-02-14T12:02:48.335688
GVUS,ok,553,2026-02-14T12:03:02.999185
GWX,ok,1256,2026-02-14T12:03:15.975024
GXDW,ok,1256,2026-02-14T12:03:31.071633
GXIG,ok,167,2026-02-14T12:03:43.847686
GXLC,ok,99,2026-02-14T12:03:58.398882
GXPC,ok,143,2026-02-14T12:04:12.950141
GXPD,ok,143,2026-02-14T12:04:25.693550
GXPE,ok,143,2026-02-14T12:04:40.252923
GXPS,ok,143,2026-02-14T12:04:54.703943
GXPT,ok,143,2026-02-14T12:05:07.436511
GXRP,ok,56,2026-02-14T12:05:20.170920
GXUS,ok,674,2026-02-14T12:05:34.835541
GYLD,ok,1256,2026-02-14T12:05:48.288309
HAKY,ok,18,2026-02-14T12:06:01.075898
HAP,ok,1256,2026-02-14T12:06:14.014778
HAPI,ok,837,2026-02-14T12:06:28.715765
HAPS,ok,713,2026-02-14T12:06:43.394011
HARD,ok,724,2026-02-14T12:06:56.149758
HAUS,ok,994,2026-02-14T12:07:08.924079
HAUZ,ok,1256,2026-02-14T12:07:21.789648
HAWX,ok,1256,2026-02-14T12:07:34.614703
HBDC,ok,171,2026-02-14T12:07:49.154626
HBR,ok,75,2026-02-14T12:08:01.931523
HBTA,ok,267,2026-02-14T12:08:16.547736
HBTC,ok,229,2026-02-14T12:08:31.350751
HCMT,ok,665,2026-02-14T12:08:44.104935
HCOW,ok,603,2026-02-14T12:08:56.864791
HCRB,ok,1256,2026-02-14T12:09:09.713808
HDEF,ok,1256,2026-02-14T12:09:22.631275
HDG,ok,1256,2026-02-14T12:09:35.436094
HDGE,ok,1256,2026-02-14T12:09:48.365476
HDLB,ok,1256,2026-02-14T12:10:01.308345
HDMV,ok,1256,2026-02-14T12:10:14.099341
HDUS,ok,812,2026-02-14T12:10:26.863889
HEAL,ok,1256,2026-02-14T12:10:40.012271
HECA,ok,158,2026-02-14T12:10:52.742065
HECO,ok,359,2026-02-14T12:11:05.536144
HEDG,ok,86,2026-02-14T12:12:20.090696
HEEM,ok,1256,2026-02-14T12:12:32.927552
HEFA,ok,1256,2026-02-14T12:12:45.867482
HEFT,ok,57,2026-02-14T12:12:58.812351
HEGD,ok,1256,2026-02-14T12:13:11.624256
HELO,ok,596,2026-02-14T12:13:24.376212
HELS,ok,44,2026-02-14T12:13:38.942068
HELX,ok,1256,2026-02-14T12:13:51.749845
HEMI,ok,40,2026-02-14T12:14:06.286906
HEQQ,ok,223,2026-02-14T12:14:20.867106
HEQT,ok,1075,2026-02-14T12:14:33.858995
HERD,ok,1256,2026-02-14T12:14:46.645696
HF,ok,636,2026-02-14T12:14:59.773038
HFEQ,ok,149,2026-02-14T12:15:12.526236
HFGM,ok,210,2026-02-14T12:15:25.486026
HFGO,ok,1069,2026-02-14T12:15:38.251167
HFMF,ok,149,2026-02-14T12:15:51.079146
HFND,ok,839,2026-02-14T12:16:04.067756
HFSI,ok,1104,2026-02-14T12:16:17.334212
HFSP,ok,327,2026-02-14T12:16:31.925103
HFXI,ok,1256,2026-02-14T12:16:44.819087
HGER,ok,1006,2026-02-14T12:16:57.597048
HGRO,ok,171,2026-02-14T12:17:12.154887
HIBL,ok,1256,2026-02-14T12:17:25.074550
HIBS,ok,1256,2026-02-14T12:17:38.222843
HIDE,ok,811,2026-02-14T12:17:53.226979
HIDV,ok,728,2026-02-14T12:18:07.956034
HIGH,ok,826,2026-02-14T12:18:20.800921
HIMU,ok,255,2026-02-14T12:18:35.747817
HIMZ,ok,233,2026-02-14T12:18:48.473720
HIPS,ok,1256,2026-02-14T12:19:01.605892
HISF,ok,995,2026-02-14T12:19:14.965788
HIYS,ok,797,2026-02-14T12:19:29.846174
HIYY,ok,100,2026-02-14T12:19:42.654891
HLAL,ok,1256,2026-02-14T12:19:55.596381
HMOP,ok,1256,2026-02-14T12:20:08.561677
HMYY,ok,51,2026-02-14T12:20:23.106724
HNDL,ok,1256,2026-02-14T12:20:36.193460
HODL,ok,525,2026-02-14T12:20:48.937738
HODU,ok,59,2026-02-14T12:21:01.657170
HOII,ok,70,2026-02-14T12:21:14.419939
HOLA,ok,150,2026-02-14T12:21:28.984833
HOLD,ok,127,2026-02-14T12:21:41.766421
HOOG,ok,227,2026-02-14T12:21:54.486162
HOOW,ok,166,2026-02-14T12:22:07.259912
HOOX,ok,229,2026-02-14T12:23:19.985264
HOOY,ok,194,2026-02-14T12:23:32.763737
HOOZ,ok,63,2026-02-14T12:23:45.606522
HOYY,ok,95,2026-02-14T12:23:58.449734
HQGO,ok,547,2026-02-14T12:24:11.196150
HRTS,ok,558,2026-02-14T12:24:23.939989
HSBH,ok,340,2026-02-14T12:24:36.940988
HSCZ,ok,1256,2026-02-14T12:24:49.791465
HSMV,ok,1256,2026-02-14T12:25:02.608895
HTAB,ok,1256,2026-02-14T12:25:15.760435
HTAX,ok,238,2026-02-14T12:25:30.364980
HTEC,ok,1256,2026-02-14T12:25:43.623416
HTRB,ok,1256,2026-02-14T12:25:56.607090
HTUS,ok,1256,2026-02-14T12:26:10.161164
HUMN,ok,161,2026-02-14T12:26:22.897070
HUSV,ok,1256,2026-02-14T12:26:35.714679
HUTG,ok,23,2026-02-14T12:26:48.492813
HVAC,ok,259,2026-02-14T12:27:03.321495
HWAY,ok,357,2026-02-14T12:27:16.052431
HWSM,ok,221,2026-02-14T12:27:30.610163
HYBB,ok,1256,2026-02-14T12:27:43.578540
HYBI,ok,345,2026-02-14T12:27:56.511736
HYBL,ok,1001,2026-02-14T12:28:09.381394
HYBX,ok,310,2026-02-14T12:28:22.431472
HYDR,ok,1153,2026-02-14T12:28:35.725884
HYFI,ok,691,2026-02-14T12:28:48.654207
HYGW,ok,874,2026-02-14T12:29:01.509408
HYHG,ok,1256,2026-02-14T12:29:14.547320
HYIN,ok,1200,2026-02-14T12:29:27.463714
HYKE,ok,525,2026-02-14T12:29:42.109449
HYMB,ok,1256,2026-02-14T12:29:55.351017
HYP,ok,100,2026-02-14T12:30:09.934630
HYRM,ok,1006,2026-02-14T12:30:22.796624
HYS,ok,1256,2026-02-14T12:30:36.016489
HYSA,ok,605,2026-02-14T12:30:49.175881
HYSD,ok,362,2026-02-14T12:31:03.790777
HYTI,ok,252,2026-02-14T12:31:18.373026
HYTR,ok,1256,2026-02-14T12:31:31.665809
HYUP,ok,1256,2026-02-14T12:31:44.643269
HYXF,ok,1256,2026-02-14T12:31:57.667351
IAK,ok,1256,2026-02-14T12:32:10.711698
IALT,ok,45,2026-02-14T12:32:23.450993
IAPR,ok,1224,2026-02-14T12:32:36.234958
IAUG,ok,386,2026-02-14T12:32:50.855174
IAUI,ok,175,2026-02-14T12:33:03.593588
IBAT,ok,477,2026-02-14T12:34:16.339636
IBBQ,ok,1175,2026-02-14T12:34:29.139263
IBCA,ok,224,2026-02-14T12:34:43.752237
IBD,ok,1256,2026-02-14T12:34:56.881661
IBDR,ok,1256,2026-02-14T12:35:09.886700
IBDS,ok,1256,2026-02-14T12:35:22.857174
IBDT,ok,1256,2026-02-14T12:35:35.823273
IBDU,ok,1256,2026-02-14T12:35:48.773765
IBDV,ok,1256,2026-02-14T12:36:01.675906
IBDW,ok,1166,2026-02-14T12:36:14.564041
IBDX,ok,910,2026-02-14T12:36:29.394950
IBDY,ok,664,2026-02-14T12:36:42.191843
IBDZ,ok,432,2026-02-14T12:36:54.939477
IBGA,ok,420,2026-02-14T12:37:09.545980
IBGB,ok,224,2026-02-14T12:37:24.108927
IBGK,ok,420,2026-02-14T12:37:38.725053
IBGL,ok,223,2026-02-14T12:37:53.282869
IBHF,ok,1256,2026-02-14T12:38:06.193810
IBHG,ok,1156,2026-02-14T12:38:19.099679
IBHH,ok,987,2026-02-14T12:38:32.039872
IBHI,ok,987,2026-02-14T12:38:44.874605
IBHJ,ok,664,2026-02-14T12:38:57.628937
IBHK,ok,432,2026-02-14T12:39:12.271850
IBHL,ok,223,2026-02-14T12:39:26.870839
IBIC,ok,605,2026-02-14T12:39:41.552290
IBID,ok,605,2026-02-14T12:39:56.228218
IBIE,ok,605,2026-02-14T12:40:08.993760
IBIF,ok,602,2026-02-14T12:40:23.683164
IBIG,ok,602,2026-02-14T12:40:36.440286
IBIH,ok,602,2026-02-14T12:40:51.105134
IBII,ok,602,2026-02-14T12:41:05.787882
IBIJ,ok,602,2026-02-14T12:41:20.453125
IBIK,ok,432,2026-02-14T12:41:35.081353
IBIL,ok,224,2026-02-14T12:41:47.822302
IBIT,ok,525,2026-02-14T12:42:00.554608
IBLC,ok,954,2026-02-14T12:42:13.333657
IBMO,ok,1256,2026-02-14T12:42:26.289215
IBMP,ok,1256,2026-02-14T12:42:39.248480
IBMQ,ok,1256,2026-02-14T12:42:52.286601
IBMR,ok,693,2026-02-14T12:43:05.046213
IBMS,ok,432,2026-02-14T12:43:17.802822
IBMT,ok,223,2026-02-14T12:43:32.380945
IBND,ok,1256,2026-02-14T12:43:45.671370
IBOT,ok,717,2026-02-14T12:43:58.433649
IBRN,ok,870,2026-02-14T12:44:11.210389
IBTG,ok,1256,2026-02-14T12:45:24.159767
IBTH,ok,1256,2026-02-14T12:45:37.062593
IBTI,ok,1256,2026-02-14T12:45:49.976231
IBTJ,ok,1256,2026-02-14T12:46:02.911147
IBTK,ok,1256,2026-02-14T12:46:15.882168
IBTL,ok,1152,2026-02-14T12:46:28.794162
IBTM,ok,905,2026-02-14T12:46:41.664957
IBTO,ok,660,2026-02-14T12:46:54.422301
IBTP,ok,420,2026-02-14T12:47:09.023203
IBTQ,ok,223,2026-02-14T12:47:21.749457
IBUF,ok,408,2026-02-14T12:47:34.479766
IBUY,ok,1256,2026-02-14T12:47:47.407142
ICAP,ok,1036,2026-02-14T12:48:00.282562
ICLO,ok,797,2026-02-14T12:48:13.055745
ICOI,ok,218,2026-02-14T12:48:25.815007
ICOP,ok,664,2026-02-14T12:48:38.586149
ICOW,ok,1256,2026-02-14T12:48:51.577537
ICPI,ok,58,2026-02-14T12:49:06.165095
ICPY,ok,109,2026-02-14T12:49:18.954822
ICRC,ok,93,2026-02-14T12:49:31.673350
ICVT,ok,1256,2026-02-14T12:49:44.791053
IDEC,ok,552,2026-02-14T12:49:57.528207
IDEF,ok,185,2026-02-14T12:50:10.315000
IDEQ,ok,192,2026-02-14T12:50:23.084332
IDGT,ok,1256,2026-02-14T12:50:36.316503
IDHQ,ok,1256,2026-02-14T12:50:49.241293
IDLV,ok,1256,2026-02-14T12:51:02.188869
IDMO,ok,1256,2026-02-14T12:51:15.101664
IDOG,ok,1256,2026-02-14T12:51:27.982545
IDUB,ok,1146,2026-02-14T12:51:41.153571
IDVO,ok,862,2026-02-14T12:51:53.995579
IDVY,ok,3,2026-02-14T12:52:06.753484
IDVZ,ok,283,2026-02-14T12:52:21.345645
IDX,ok,1256,2026-02-14T12:52:34.208957
IDYN,ok,132,2026-02-14T12:52:46.936535
IEDI,ok,1256,2026-02-14T12:52:59.786462
IETC,ok,1256,2026-02-14T12:53:12.732977
IETH,ok,93,2026-02-14T12:53:25.628984
IEUS,ok,1256,2026-02-14T12:53:38.650477
IFEB,ok,511,2026-02-14T12:53:53.276785
IFED,ok,1109,2026-02-14T12:54:06.040364
IFGL,ok,1256,2026-02-14T12:54:18.903460
IFLO,ok,161,2026-02-14T12:54:33.449379
IFLR,ok,58,2026-02-14T12:54:47.986579
IFV,ok,1256,2026-02-14T12:55:00.800477
IGBH,ok,1256,2026-02-14T12:56:13.816722
IGCB,ok,310,2026-02-14T12:56:26.654516
IGE,ok,1256,2026-02-14T12:56:39.664544
IGEB,ok,1256,2026-02-14T12:56:52.689102
IGGY,ok,104,2026-02-14T12:57:07.221544
IGHG,ok,1256,2026-02-14T12:57:20.231371
IGLB,ok,1256,2026-02-14T12:57:33.505469
IGLD,ok,1245,2026-02-14T12:57:46.419216
IGM,ok,1256,2026-02-14T12:57:59.424902
IGME,ok,172,2026-02-14T12:58:12.158294
IGPT,ok,1256,2026-02-14T12:58:25.316147
IGRO,ok,1256,2026-02-14T12:58:38.313314
IGSB,ok,1256,2026-02-14T12:58:51.466047
IGTR,ok,812,2026-02-14T12:59:04.222123
IHAK,ok,1256,2026-02-14T12:59:17.158486
IHDG,ok,1256,2026-02-14T12:59:30.152313
IHY,ok,1256,2026-02-14T12:59:43.248755
IHYF,ok,1256,2026-02-14T12:59:56.161093
IIGD,ok,1256,2026-02-14T13:00:09.141113
IJAN,ok,1256,2026-02-14T13:00:21.921271
IJUL,ok,1256,2026-02-14T13:00:34.808671
IJUN,ok,427,2026-02-14T13:00:49.440675
ILCB,ok,1232,2026-02-14T13:01:02.647600
ILDR,ok,1186,2026-02-14T13:01:15.421709
ILIT,ok,664,2026-02-14T13:01:28.172051
ILOW,ok,399,2026-02-14T13:01:40.928314
ILS,ok,220,2026-02-14T13:01:53.678240
ILTB,ok,1256,2026-02-14T13:02:06.907369
IMAR,ok,491,2026-02-14T13:02:19.648028
IMAY,ok,449,2026-02-14T13:02:34.295516
IMF,ok,229,2026-02-14T13:02:48.886591
IMFL,ok,1250,2026-02-14T13:03:01.696080
IMRA,ok,218,2026-02-14T13:03:14.425276
IMST,ok,218,2026-02-14T13:03:27.170496
IMTB,ok,1256,2026-02-14T13:03:40.149008
IMTM,ok,1256,2026-02-14T13:03:53.107819
INCE,ok,1256,2026-02-14T13:04:06.387096
INCM,ok,674,2026-02-14T13:04:19.158557
INCO,ok,1256,2026-02-14T13:04:32.090301
IND,ok,55,2026-02-14T13:04:46.635429
INDE,ok,601,2026-02-14T13:05:01.319746
INDH,ok,443,2026-02-14T13:05:15.924996
INDL,ok,1256,2026-02-14T13:05:28.863106
